"FILE","BATCH.SHEET.TYPE","BATCH.COLOR","BATCH.SHEET.BARCODE","BATCH.CONNECTIONS","BATCH.SHEET.ORIGINAL.BARCODE"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00696203","FI062872","FI-HCI-00696203"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00696237","FI062866","FI-HCI-00696237"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00696239","FI062868|FI062867|FI-HCI-00696238","FI-HCI-00696239"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00696261","FI062869","FI-HCI-00696261"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00696262","FI062870","FI-HCI-00696262"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00695015","FI001342","FI-HCI-00695015"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00696281","FI062871","FI-HCI-00696281"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00696316","FI062874|FI062873|FI-HCI-00696315","FI-HCI-00696316"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00696320","FI062876|FI062875|FI-HCI-00696321","FI-HCI-00696320"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00696322","FI062877","FI-HCI-00696322"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00696323","FI062879|FI062878|FI-HCI-00696324","FI-HCI-00696323"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00696579","FI085052","FI-HCI-00696579"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00696698","FI001341","FI-HCI-00696698"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00696727","FI062880|FI062881|FI-HCI-00696726","FI-HCI-00696727"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00696809","FI062882","FI-HCI-00696809"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00696812","FI062884|FI062883|FI-HCI-00696811","FI-HCI-00696812"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00696813","FI062886|FI062885|FI-HCI-00696814","FI-HCI-00696813"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00696816","FI062888|FI062887|FI-HCI-00696815","FI-HCI-00696816"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00696817","FI062889","FI-HCI-00696817"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00696823","FI062891","FI-HCI-00696823"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00696824","FI062890","FI-HCI-00696824"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00697548","FI058537","FI-HCI-00697548"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00697743","FI058317","FI-HCI-00697743"
"data/Connection/CP1_20240627_BATCH_0001.csv","Multisheet","Yellow","FI-HCI-00697797","FI007295","FI-HCI-00697797"
"data/Connection/CP1_20240627_BATCH_0001.csv","Multisheet","Yellow","FI-HCI-00697798","","FI-HCI-00697798"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00697799","FI007296","FI-HCI-00697799"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00697800","FI007297","FI-HCI-00697800"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00697976","FI062892","FI-HCI-00697976"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00697977","FI062893","FI-HCI-00697977"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00697978","FI062894","FI-HCI-00697978"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00697979","FI062895","FI-HCI-00697979"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00697980","FI062896","FI-HCI-00697980"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00698039","FI062897","FI-HCI-00698039"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00698041","FI062899|FI062898|FI-HCI-00698040","FI-HCI-00698041"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00698042","FI062900","FI-HCI-00698042"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00698043","FI062901","FI-HCI-00698043"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00698044","FI062902","FI-HCI-00698044"
"data/Connection/CP1_20240627_BATCH_0001.csv","Multisheet","Blue","FI-HCI-00698045","FI062903","FI-HCI-00698045"
"data/Connection/CP1_20240627_BATCH_0001.csv","Multisheet","Blue","FI-HCI-00698046","","FI-HCI-00698046"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00698047","FI062904","FI-HCI-00698047"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00698050","FI062906|FI062905|FI-HCI-00698049","FI-HCI-00698050"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00698051","FI062907","FI-HCI-00698051"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00698052","FI062908","FI-HCI-00698052"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00698054","FI062912|FI062911|FI-HCI-00698053","FI-HCI-00698054"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00698056","FI062910|FI062909|FI-HCI-00698055","FI-HCI-00698056"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00698058","FI062914|FI062913|FI-HCI-00698057","FI-HCI-00698058"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00698059","FI062915","FI-HCI-00698059"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00698060","FI062916","FI-HCI-00698060"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00698064","FI062918|FI062917|FI-HCI-00698063","FI-HCI-00698064"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00698065","FI062919","FI-HCI-00698065"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00698066","FI062921|FI062920|FI-HCI-00698067","FI-HCI-00698066"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00698068","FI062922","FI-HCI-00698068"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00698069","FI062923","FI-HCI-00698069"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00698072","FI062925|FI062924|FI-HCI-00698073","FI-HCI-00698072"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00698077","FI062926","FI-HCI-00698077"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00698078","FI062927","FI-HCI-00698078"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00698079","FI062928|FI062929|FI-HCI-00698080","FI-HCI-00698079"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00698081","FI062931|FI062930|FI-HCI-00698082","FI-HCI-00698081"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00698083","FI062932","FI-HCI-00698083"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00698084","FI062933","FI-HCI-00698084"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00698085","FI062934","FI-HCI-00698085"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00698086","FI062935","FI-HCI-00698086"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00698087","FI062936","FI-HCI-00698087"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00698089","FI062938|FI062937|FI-HCI-00698088","FI-HCI-00698089"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00698090","FI062939","FI-HCI-00698090"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00698091","FI062941","FI-HCI-00698091"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00698092","FI062940","FI-HCI-00698092"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00698093","FI062942","FI-HCI-00698093"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00698096","FI062943","FI-HCI-00698096"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00698098","FI062946","FI-HCI-00698098"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00698099","FI062944|FI062945|FI-HCI-00698100","FI-HCI-00698099"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00698103","FI062947","FI-HCI-00698103"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00698104","FI062948","FI-HCI-00698104"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00698105","FI062950|FI062949|FI-HCI-00698106","FI-HCI-00698105"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00698107","FI062951","FI-HCI-00698107"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00698109","FI062956","FI-HCI-00698109"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00698110","FI062952","FI-HCI-00698110"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00698111","FI062953","FI-HCI-00698111"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00698112","FI062954","FI-HCI-00698112"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00698113","FI062955","FI-HCI-00698113"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00698114","FI062961|FI-HCI-00698115","FI-HCI-00698114"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00698116","FI062957","FI-HCI-00698116"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00698117","FI062958","FI-HCI-00698117"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00698119","FI062959","FI-HCI-00698119"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00698120","FI062962","FI-HCI-00698120"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00698123","FI062963","FI-HCI-00698123"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00698124","FI062964","FI-HCI-00698124"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00698125","FI062965","FI-HCI-00698125"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00698132","FI062966","FI-HCI-00698132"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00698133","FI062971","FI-HCI-00698133"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00698135","FI062968|FI062967|FI-HCI-00698134","FI-HCI-00698135"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00698137","FI062970|FI062969|FI-HCI-00698136","FI-HCI-00698137"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00698165","FI062973|FI062972|FI-HCI-00698164","FI-HCI-00698165"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00698167","FI062974|FI062975|FI-HCI-00698166","FI-HCI-00698167"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00636957","FI018587|FI018588|FI-HCI-00636957","FI-HCI-00636956"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00636958","FI018590|FI018581|FI-HCI-00636958","FI-HCI-00636959"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00636960","FI018591|FI018592|FI-HCI-00636960","FI-HCI-00636961"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00636968","FI018583|FI018582|FI-HCI-00636968","FI-HCI-00636969"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00636970","FI018584|FI018580|FI-HCI-00636970","FI-HCI-00636971"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00636998","FI018504|FI-HCI-00636998","FI-HCI-00636995"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00637083","FI-HCI-00637083","FI-HCI-00637084"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00637234","FI062798|FI062797|FI-HCI-00637234","FI-HCI-00637235"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00637650","FI062806|FI062805|FI-HCI-00637650","FI-HCI-00637651"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00637653","FI062811|FI-HCI-00637653","FI-HCI-00637656"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00637695","FI062795|FI062794|FI-HCI-00637695","FI-HCI-00637694"
"data/Connection/CP1_20240627_BATCH_0001.csv","Multisheet","Yellow","FI-HCI-00638679","FI-HCI-00638679","FI-HCI-00638682"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00638814","FI-HCI-00638814","FI-HCI-00638815"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00638955","FI-HCI-00638955","FI-HCI-00638956"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00638999","FI062817|FI062816|FI-HCI-00638999","FI-HCI-00639002"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00639059","FI062822|FI062821|FI-HCI-00639059","FI-HCI-00639060"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00639073","FI062826|FI062825|FI-HCI-00639073","FI-HCI-00639072"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00639113","FI085050|FI-HCI-00639113","FI-HCI-00639114"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00639297","FI-HCI-00639297","FI-HCI-00639301"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00639487","FI-HCI-00639487","FI-HCI-00639486"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00639513","FI-HCI-00639513","FI-HCI-00639514"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00639686","FI062829|FI062828|FI-HCI-00639686","FI-HCI-00639688"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00639727","FI085051|FI-HCI-00639727","FI-HCI-00639726"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00639763","FI-HCI-00639763","FI-HCI-00639764"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00639798","FI-HCI-00639798","FI-HCI-00639797"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00695129","FI062831|FI062830|FI-HCI-00695129","FI-HCI-00695130"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00695151","FI062834|FI062833|FI-HCI-00695151","FI-HCI-00695152"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00695196","FI062837|FI062836|FI-HCI-00695196","FI-HCI-00695197"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00695426","FI062840|FI-HCI-00695426","FI-HCI-00695427"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00695472","FI-HCI-00695472","FI-HCI-00695473"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00695529","FI-HCI-00695529","FI-HCI-00695530"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00695592","FI-HCI-00695592","FI-HCI-00695593"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00695696","FI-HCI-00695697|FI-HCI-00695696","FI-HCI-00695698"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00695734","FI062846|FI062845|FI-HCI-00695734","FI-HCI-00695733"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00695736","FI062848|FI062847|FI-HCI-00695736","FI-HCI-00695735"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00695742","FI062844|FI-HCI-00695742","FI-HCI-00695741"
"data/Connection/CP1_20240627_BATCH_0001.csv","Multisheet","Yellow","FI-HCI-00695747","FI-HCI-00695747","FI-HCI-00695746"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00695924","FI-HCI-00695924","FI-HCI-00695925"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00696156","FI062850|FI062849|FI-HCI-00696156","FI-HCI-00696157"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00696168","FI062858|FI062857|FI-HCI-00696168","FI-HCI-00696169"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00696180","FI062864|FI-HCI-00696180","FI-HCI-00696179"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00696238","FI062868|FI062867|FI-HCI-00696238","FI-HCI-00696239"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00696259","FI-HCI-00696259","FI-HCI-00696258"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00696315","FI062874|FI062873|FI-HCI-00696315","FI-HCI-00696316"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00696321","FI062876|FI062875|FI-HCI-00696321","FI-HCI-00696320"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00696324","FI062879|FI062878|FI-HCI-00696324","FI-HCI-00696323"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00696665","FI-HCI-00696665","FI-HCI-00696666"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00696726","FI062880|FI062881|FI-HCI-00696726","FI-HCI-00696727"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00696738","FI-HCI-00696738","FI-HCI-00696737"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00696811","FI062884|FI062883|FI-HCI-00696811","FI-HCI-00696812"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00696814","FI062886|FI062885|FI-HCI-00696814","FI-HCI-00696813"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00696815","FI062888|FI062887|FI-HCI-00696815","FI-HCI-00696816"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00697078","FI-HCI-00697078","FI-HCI-00697079"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00697353","FI-HCI-00697353","FI-HCI-00697354"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00697469","FI-HCI-00697469","FI-HCI-00697468"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00697649","FI-HCI-00697649","FI-HCI-00697648"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00698040","FI062899|FI062898|FI-HCI-00698040","FI-HCI-00698041"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00698049","FI062906|FI062905|FI-HCI-00698049","FI-HCI-00698050"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00698053","FI062912|FI062911|FI-HCI-00698053","FI-HCI-00698054"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00698055","FI062910|FI062909|FI-HCI-00698055","FI-HCI-00698056"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00698057","FI062914|FI062913|FI-HCI-00698057","FI-HCI-00698058"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00698063","FI062918|FI062917|FI-HCI-00698063","FI-HCI-00698064"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00698067","FI062921|FI062920|FI-HCI-00698067","FI-HCI-00698066"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00698073","FI062925|FI062924|FI-HCI-00698073","FI-HCI-00698072"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00698080","FI062928|FI062929|FI-HCI-00698080","FI-HCI-00698079"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00698082","FI062931|FI062930|FI-HCI-00698082","FI-HCI-00698081"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00698088","FI062938|FI062937|FI-HCI-00698088","FI-HCI-00698089"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00698100","FI062944|FI062945|FI-HCI-00698100","FI-HCI-00698099"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00698106","FI062950|FI062949|FI-HCI-00698106","FI-HCI-00698105"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00698115","FI062961|FI-HCI-00698115","FI-HCI-00698114"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00698134","FI062968|FI062967|FI-HCI-00698134","FI-HCI-00698135"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00698136","FI062970|FI062969|FI-HCI-00698136","FI-HCI-00698137"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00698164","FI062973|FI062972|FI-HCI-00698164","FI-HCI-00698165"
"data/Connection/CP1_20240627_BATCH_0001.csv","","","FI-HCI-00698166","FI062974|FI062975|FI-HCI-00698166","FI-HCI-00698167"
"data/Connection/CP1_20240628_BATCH_0001.csv","","","FI-HCI-00698350","FI010180","FI-HCI-00698350"
"data/Connection/CP1_20240628_BATCH_0001.csv","","","FI-HCI-00698351","FI010181","FI-HCI-00698351"
"data/Connection/CP1_20240628_BATCH_0001.csv","","","FI-HCI-00698451","FI010182","FI-HCI-00698451"
"data/Connection/CP1_20240628_BATCH_0001.csv","","","FI-HCI-00698453","FI010183","FI-HCI-00698453"
"data/Connection/CP1_20240628_BATCH_0001.csv","","","FI-HCI-00698464","FI010184","FI-HCI-00698464"
"data/Connection/CP1_20240628_BATCH_0001.csv","","","FI-HCI-00698480","FI010185","FI-HCI-00698480"
"data/Connection/CP1_20240628_BATCH_0001.csv","","","FI-HCI-00698481","FI010186","FI-HCI-00698481"
"data/Connection/CP1_20240628_BATCH_0001.csv","","","FI-HCI-00698487","FI010191","FI-HCI-00698487"
"data/Connection/CP1_20240628_BATCH_0001.csv","","","FI-HCI-00698488","FI010190","FI-HCI-00698488"
"data/Connection/CP1_20240628_BATCH_0001.csv","","","FI-HCI-00698489","FI010189","FI-HCI-00698489"
"data/Connection/CP1_20240628_BATCH_0001.csv","","","FI-HCI-00698490","FI010188","FI-HCI-00698490"
"data/Connection/CP1_20240628_BATCH_0001.csv","","","FI-HCI-00698491","FI010187","FI-HCI-00698491"
"data/Connection/CP1_20240628_BATCH_0001.csv","","","FI-HCI-00698492","FI010192","FI-HCI-00698492"
"data/Connection/CP1_20240628_BATCH_0001.csv","","","FI-HCI-00698493","FI010193","FI-HCI-00698493"
"data/Connection/CP1_20240628_BATCH_0001.csv","","","FI-HCI-00698500","FI010194","FI-HCI-00698500"
"data/Connection/CP1_20240628_BATCH_0001.csv","","","FI-HCI-00698502","FI010195","FI-HCI-00698502"
"data/Connection/CP1_20240628_BATCH_0001.csv","","","FI-HCI-00698504","FI010197","FI-HCI-00698504"
"data/Connection/CP1_20240628_BATCH_0001.csv","","","FI-HCI-00698505","FI010198","FI-HCI-00698505"
"data/Connection/CP1_20240628_BATCH_0001.csv","","","FI-HCI-00698507","FI010199","FI-HCI-00698507"
"data/Connection/CP1_20240628_BATCH_0001.csv","","","FI-HCI-00698516","FI050946","FI-HCI-00698516"
"data/Connection/CP1_20240628_BATCH_0001.csv","Multisheet","Yellow","FI-HCI-00698519","FI005052","FI-HCI-00698519"
