Type;Cubby Number;Cover Barcode;Sheet Type;Color;Sheet Barcode;Garbage;Date Created;Path JPG;
Sheet;Cubby_010078;Folder-FI-HCI-0021791;;;FI-HCI-00034909;;2024:04:02 16:46:17.525;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034909.tif;
Sheet;Cubby_010078;Folder-FI-HCI-0021791;;;FI-HCI-00034910;;2024:04:02 16:46:26.783;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034910.tif;
Sheet;Cubby_010078;Folder-FI-HCI-0021791;;;FI-HCI-00034911;;2024:04:02 16:46:39.897;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034911.tif;
Sheet;Cubby_010078;Folder-FI-HCI-0021791;;;FI-HCI-00034912;;2024:04:02 16:46:50.969;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034912.tif;
Sheet;Cubby_010078;Folder-FI-HCI-0021791;;;FI-HCI-00034913;;2024:04:02 16:47:13.770;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034913.tif;
Folder;Cubby_010078;Folder-FI-HCI-0021792;;;;;2024:04:02 16:47:18.565;/Volumes/pixel/Production/2024/04/02/CP1/Folder-FI-HCI-0021792.tif;
Sheet;Cubby_010078;Folder-FI-HCI-0021792;;;FI-HCI-00034914;;2024:04:02 16:47:27.825;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034914.tif;
Cubby;Cubby_010079;Folder-FI-HCI-0021792;;;;;2024:04:02 16:47:31.572;/Volumes/pixel/Production/2024/04/02/CP1/Cubby_010079.tif;
Folder;Cubby_010079;Folder-FI-HCI-0021793;;;;;2024:04:02 16:47:36.877;/Volumes/pixel/Production/2024/04/02/CP1/Folder-FI-HCI-0021793.tif;
Sheet;Cubby_010079;Folder-FI-HCI-0021793;;;FI-HCI-00034915;;2024:04:02 16:47:42.481;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034915.tif;
Sheet;Cubby_010079;Folder-FI-HCI-0021793;;;FI-HCI-00034916;;2024:04:02 16:47:49.520;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034916.tif;
Sheet;Cubby_010079;Folder-FI-HCI-0021793;;;FI-HCI-00034917;;2024:04:02 16:47:59.548;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034917.tif;
Sheet;Cubby_010079;Folder-FI-HCI-0021793;;;FI-HCI-00034918;;2024:04:02 16:48:09.056;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034918.tif;
Sheet;Cubby_010079;Folder-FI-HCI-0021793;;;FI-HCI-00034919;;2024:04:02 16:49:00.758;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034919.tif;
Sheet;Cubby_010079;Folder-FI-HCI-0021793;;;FI-HCI-00034920;;2024:04:02 16:49:04.837;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034920.tif;
Folder;Cubby_010079;Folder-FI-HCI-0021794;;;;;2024:04:02 16:49:09.145;/Volumes/pixel/Production/2024/04/02/CP1/Folder-FI-HCI-0021794.tif;
Sheet;Cubby_010079;Folder-FI-HCI-0021794;Multisheet;Yellow;FI-HCI-00034921;;2024:04:02 16:49:13.049;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034921.tif;
Sheet;Cubby_010079;Folder-FI-HCI-0021794;Multisheet;Yellow;FI-HCI-00034922;;2024:04:02 16:49:16.724;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034922.tif;
Sheet;Cubby_010079;Folder-FI-HCI-0021794;;;FI-HCI-00034923;;2024:04:02 16:49:24.555;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034923.tif;
Sheet;Cubby_010079;Folder-FI-HCI-0021794;Multisheet;Yellow;FI-HCI-00034924;;2024:04:02 16:49:29.132;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034924.tif;
Sheet;Cubby_010079;Folder-FI-HCI-0021794;Multisheet;Yellow;FI-HCI-00034925;;2024:04:02 16:49:33.442;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034925.tif;
Folder;Cubby_010079;Folder-FI-HCI-0021795;;;;;2024:04:02 16:49:41.062;/Volumes/pixel/Production/2024/04/02/CP1/Folder-FI-HCI-0021795.tif;
Sheet;Cubby_010079;Folder-FI-HCI-0021795;Do_not_transcribe;Red;FI-HCI-00034926;FI051982;2024:04:02 16:49:49.938;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034926.tif;
Folder;Cubby_010079;Folder-FI-HCI-0021796;;;;;2024:04:02 16:49:57.709;/Volumes/pixel/Production/2024/04/02/CP1/Folder-FI-HCI-0021796.tif;
Sheet;Cubby_010079;Folder-FI-HCI-0021796;;;FI-HCI-00034927;;2024:04:02 16:50:01.489;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034927.tif;
Folder;Cubby_010079;Folder-FI-HCI-0021797;;;;;2024:04:02 16:50:06.250;/Volumes/pixel/Production/2024/04/02/CP1/Folder-FI-HCI-0021797.tif;
Sheet;Cubby_010079;Folder-FI-HCI-0021797;;;FI-HCI-00034928;;2024:04:02 16:50:18.440;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034928.tif;
Sheet;Cubby_010079;Folder-FI-HCI-0021797;;;FI-HCI-00034929;;2024:04:02 16:50:26.692;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034929.tif;
Sheet;Cubby_010079;Folder-FI-HCI-0021797;;;FI-HCI-00034930;;2024:04:02 16:50:30.842;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034930.tif;
Sheet;Cubby_010079;Folder-FI-HCI-0021797;;;FI-HCI-00034931;;2024:04:02 16:50:37.697;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034931.tif;
Sheet;Cubby_010079;Folder-FI-HCI-0021797;;;FI-HCI-00034932;;2024:04:02 16:50:42.945;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034932.tif;
Sheet;Cubby_010079;Folder-FI-HCI-0021797;;;FI-HCI-00034933;;2024:04:02 16:50:56.359;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034933.tif;
Sheet;Cubby_010079;Folder-FI-HCI-0021797;;;FI-HCI-00034934;;2024:04:02 16:51:08.027;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034934.tif;
Sheet;Cubby_010079;Folder-FI-HCI-0021797;;;FI-HCI-00034935;;2024:04:02 16:51:13.564;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034935.tif;
Sheet;Cubby_010079;Folder-FI-HCI-0021797;;;FI-HCI-00034936;;2024:04:02 16:51:18.195;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034936.tif;
Sheet;Cubby_010079;Folder-FI-HCI-0021797;;;FI-HCI-00034937;;2024:04:02 16:51:23.210;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034937.tif;
Folder;Cubby_010079;Folder-FI-HCI-0021798;;;;;2024:04:02 16:51:29.239;/Volumes/pixel/Production/2024/04/02/CP1/Folder-FI-HCI-0021798.tif;
Sheet;Cubby_010079;Folder-FI-HCI-0021798;Multisheet;Yellow;FI-HCI-00034938;;2024:04:02 16:51:34.578;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034938.tif;
Sheet;Cubby_010079;Folder-FI-HCI-0021798;Multisheet;Yellow;FI-HCI-00034939;;2024:04:02 16:51:38.394;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034939.tif;
Sheet;Cubby_010079;Folder-FI-HCI-0021798;;;FI-HCI-00034940;;2024:04:02 16:51:42.525;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034940.tif;
Sheet;Cubby_010079;Folder-FI-HCI-0021798;;;FI-HCI-00034941;;2024:04:02 16:51:46.745;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034941.tif;
Sheet;Cubby_010079;Folder-FI-HCI-0021798;;;FI-HCI-00034942;;2024:04:02 16:52:03.871;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034942.tif;
Sheet;Cubby_010079;Folder-FI-HCI-0021798;;;FI-HCI-00034943;;2024:04:02 16:52:19.148;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034943.tif;
Sheet;Cubby_010079;Folder-FI-HCI-0021798;Multisheet;Yellow;FI-HCI-00034944;;2024:04:02 16:52:29.249;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034944.tif;
Sheet;Cubby_010079;Folder-FI-HCI-0021798;Multisheet;Yellow;FI-HCI-00034945;;2024:04:02 16:52:37.864;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034945.tif;
Folder;Cubby_010079;Folder-FI-HCI-0021799;;;;;2024:04:02 16:52:41.704;/Volumes/pixel/Production/2024/04/02/CP1/Folder-FI-HCI-0021799.tif;
Sheet;Cubby_010079;Folder-FI-HCI-0021799;;;FI-HCI-00034946;;2024:04:02 16:52:46.335;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034946.tif;
Sheet;Cubby_010079;Folder-FI-HCI-0021799;;;FI-HCI-00034947;;2024:04:02 16:52:59.497;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034947.tif;
Sheet;Cubby_010079;Folder-FI-HCI-0021799;;;FI-HCI-00034948;;2024:04:02 16:53:05.098;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034948.tif;
Sheet;Cubby_010079;Folder-FI-HCI-0021799;Multisheet;Yellow;FI-HCI-00034949;;2024:04:02 16:53:13.061;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034949.tif;
Sheet;Cubby_010079;Folder-FI-HCI-0021799;Multisheet;Yellow;FI-HCI-00034950;;2024:04:02 16:53:28.143;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034950.tif;
Sheet;Cubby_010079;Folder-FI-HCI-0021799;;;FI-HCI-00034951;;2024:04:02 16:53:44.459;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034951.tif;
Sheet;Cubby_010079;Folder-FI-HCI-0021799;Multisheet;Yellow;FI-HCI-00034952;;2024:04:02 16:53:49.136;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034952.tif;
Sheet;Cubby_010079;Folder-FI-HCI-0021799;Multisheet;Yellow;FI-HCI-00034953;;2024:04:02 16:53:53.454;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034953.tif;
Folder;Cubby_010079;Folder-FI-HCI-0021800;;;;;2024:04:02 16:53:57.217;/Volumes/pixel/Production/2024/04/02/CP1/Folder-FI-HCI-0021800.tif;
Sheet;Cubby_010079;Folder-FI-HCI-0021800;;;FI-HCI-00034954;;2024:04:02 16:54:04.294;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034954.tif;
Folder;Cubby_010079;Folder-FI-HCI-0021801;;;;;2024:04:02 16:54:17.516;/Volumes/pixel/Production/2024/04/02/CP1/Folder-FI-HCI-0021801.tif;
Sheet;Cubby_010079;Folder-FI-HCI-0021801;;;FI-HCI-00034955;;2024:04:02 16:54:28.262;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034955.tif;
Sheet;Cubby_010079;Folder-FI-HCI-0021801;;;FI-HCI-00034956;;2024:04:02 16:54:34.446;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034956.tif;
Folder;Cubby_010079;Folder-FI-HCI-0021802;;;;;2024:04:02 16:54:50.954;/Volumes/pixel/Production/2024/04/02/CP1/Folder-FI-HCI-0021802.tif;
Sheet;Cubby_010079;Folder-FI-HCI-0021802;;;FI-HCI-00034957;;2024:04:02 16:55:18.123;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034957.tif;
Sheet;Cubby_010079;Folder-FI-HCI-0021802;;;FI-HCI-00034958;;2024:04:02 16:55:21.753;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034958.tif;
Folder;Cubby_010079;Folder-FI-HCI-0021803;Do_not_transcribe;Red;;;2024:04:02 16:55:46.044;/Volumes/pixel/Production/2024/04/02/CP1/Folder-FI-HCI-0021803.tif;
Sheet;Cubby_010079;Folder-FI-HCI-0021803;Do_not_transcribe;Red;FI-HCI-00034959;FI015162;2024:04:02 16:55:54.605;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034959.tif;
Sheet;Cubby_010079;Folder-FI-HCI-0021803;Multisheet;Yellow;FI-HCI-00034960;FI015163;2024:04:02 16:55:58.348;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034960.tif;
Sheet;Cubby_010079;Folder-FI-HCI-0021803;Multisheet;Yellow;FI-HCI-00034961;;2024:04:02 16:56:11.464;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034961.tif;
Folder;Cubby_010079;Folder-FI-HCI-0021804;;;;;2024:04:02 16:56:18.057;/Volumes/pixel/Production/2024/04/02/CP1/Folder-FI-HCI-0021804.tif;
Sheet;Cubby_010079;Folder-FI-HCI-0021804;;;FI-HCI-00034962;;2024:04:02 16:56:21.746;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034962.tif;
Folder;Cubby_010079;Folder-FI-HCI-0021805;;;;;2024:04:02 16:56:36.323;/Volumes/pixel/Production/2024/04/02/CP1/Folder-FI-HCI-0021805.tif;
Sheet;Cubby_010079;Folder-FI-HCI-0021805;;;FI-HCI-00034963;;2024:04:02 16:56:44.164;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034963.tif;
Folder;Cubby_010079;Folder-FI-HCI-0021806;;;;;2024:04:02 16:56:49.971;/Volumes/pixel/Production/2024/04/02/CP1/Folder-FI-HCI-0021806.tif;
Sheet;Cubby_010079;Folder-FI-HCI-0021806;;;FI-HCI-00034964;;2024:04:02 16:57:15.759;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034964.tif;
Sheet;Cubby_010079;Folder-FI-HCI-0021806;;;FI-HCI-00034965;;2024:04:02 16:57:44.977;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034965.tif;
Sheet;Cubby_010079;Folder-FI-HCI-0021806;;;FI-HCI-00034966;;2024:04:02 16:57:49.815;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034966.tif;
Sheet;Cubby_010079;Folder-FI-HCI-0021806;Multisheet;Yellow;FI-HCI-00034967;;2024:04:02 16:58:00.094;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034967.tif;
Sheet;Cubby_010079;Folder-FI-HCI-0021806;Multisheet;Yellow;FI-HCI-00034968;;2024:04:02 16:58:04.144;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034968.tif;
Folder;Cubby_010079;Folder-FI-HCI-0021807;;;;;2024:04:02 16:58:18.599;/Volumes/pixel/Production/2024/04/02/CP1/Folder-FI-HCI-0021807.tif;
Sheet;Cubby_010079;Folder-FI-HCI-0021807;;;FI-HCI-00034969;;2024:04:02 16:58:24.270;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034969.tif;
Cubby;Cubby_010080;Folder-FI-HCI-0021807;;;;;2024:04:02 16:58:28.097;/Volumes/pixel/Production/2024/04/02/CP1/Cubby_010080.tif;
Folder;Cubby_010080;Folder-FI-HCI-0021808;;;;;2024:04:02 16:58:31.860;/Volumes/pixel/Production/2024/04/02/CP1/Folder-FI-HCI-0021808.tif;
Sheet;Cubby_010080;Folder-FI-HCI-0021808;;;FI-HCI-00034970;;2024:04:02 16:58:37.094;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034970.tif;
Sheet;Cubby_010080;Folder-FI-HCI-0021808;;;FI-HCI-00034971;FI-HCI-00034972;2024:04:02 16:58:48.568;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034971.tif;
Sheet;Cubby_010080;Folder-FI-HCI-0021808;;;FI-HCI-00034973;;2024:04:02 16:59:03.608;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034973.tif;
Sheet;Cubby_010080;Folder-FI-HCI-0021808;;;FI-HCI-00034974;;2024:04:02 16:59:17.489;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034974.tif;
Sheet;Cubby_010080;Folder-FI-HCI-0021808;;;FI-HCI-00034975;;2024:04:02 16:59:55.233;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034975.tif;
Sheet;Cubby_010080;Folder-FI-HCI-0021808;;;FI-HCI-00034976;FI-HCI-00034977;2024:04:02 16:59:59.018;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034976.tif;
Sheet;Cubby_010080;Folder-FI-HCI-0021808;;;FI-HCI-00034978;;2024:04:02 17:00:02.796;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034978.tif;
Sheet;Cubby_010080;Folder-FI-HCI-0021808;;;FI-HCI-00034980;;2024:04:02 17:00:06.594;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034980.tif;
Sheet;Cubby_010080;Folder-FI-HCI-0021808;;;FI-HCI-00034979;;2024:04:02 17:00:10.415;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034979.tif;
Sheet;Cubby_010080;Folder-FI-HCI-0021808;;;FI-HCI-00034981;;2024:04:02 17:00:14.093;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034981.tif;
Folder;Cubby_010080;Folder-FI-HCI-0021809;;;;;2024:04:02 17:00:18.097;/Volumes/pixel/Production/2024/04/02/CP1/Folder-FI-HCI-0021809.tif;
Sheet;Cubby_010080;Folder-FI-HCI-0021809;;;FI-HCI-00034982;;2024:04:02 17:00:21.400;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034982.tif;
Sheet;Cubby_010080;Folder-FI-HCI-0021809;;;FI-HCI-00034983;;2024:04:02 17:00:25.110;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034983.tif;
Sheet;Cubby_010080;Folder-FI-HCI-0021809;;;FI-HCI-00034984;;2024:04:02 17:00:29.525;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034984.tif;
Sheet;Cubby_010080;Folder-FI-HCI-0021809;;;FI-HCI-00034985;;2024:04:02 17:00:33.422;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034985.tif;
Sheet;Cubby_010080;Folder-FI-HCI-0021809;;;FI-HCI-00034986;;2024:04:02 17:00:37.014;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034986.tif;
Sheet;Cubby_010080;Folder-FI-HCI-0021809;;;FI-HCI-00034987;;2024:04:02 17:00:49.508;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034987.tif;
Sheet;Cubby_010080;Folder-FI-HCI-0021809;;;FI-HCI-00034988;;2024:04:02 17:01:00.495;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034988.tif;
Sheet;Cubby_010080;Folder-FI-HCI-0021809;;;FI-HCI-00034989;;2024:04:02 17:01:04.745;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034989.tif;
Sheet;Cubby_010080;Folder-FI-HCI-0021809;;;FI-HCI-00034990;;2024:04:02 17:01:11.938;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034990.tif;
Folder;Cubby_010080;Folder-FI-HCI-0021810;;;;;2024:04:02 17:01:30.913;/Volumes/pixel/Production/2024/04/02/CP1/Folder-FI-HCI-0021810.tif;
Sheet;Cubby_010080;Folder-FI-HCI-0021810;;;FI-HCI-00034991;;2024:04:02 17:07:02.133;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034991.tif;
Sheet;Cubby_010080;Folder-FI-HCI-0021810;Multisheet;Yellow;FI-HCI-00034992;;2024:04:02 17:07:05.802;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034992.tif;
Sheet;Cubby_010080;Folder-FI-HCI-0021810;Multisheet;Yellow;FI-HCI-00034993;;2024:04:02 17:07:10.557;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034993.tif;
Sheet;Cubby_010080;Folder-FI-HCI-0021810;;;FI-HCI-00034994;;2024:04:02 17:07:14.266;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034994.tif;
Sheet;Cubby_010080;Folder-FI-HCI-0021810;;;FI-HCI-00034995;;2024:04:02 17:07:18.263;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034995.tif;
Sheet;Cubby_010080;Folder-FI-HCI-0021810;;;FI-HCI-00034996;;2024:04:02 17:07:32.601;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034996.tif;
Sheet;Cubby_010080;Folder-FI-HCI-0021810;;;FI-HCI-00034998;;2024:04:02 17:07:58.174;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034998.tif;
Sheet;Cubby_010080;Folder-FI-HCI-0021810;;;FI-HCI-00034999;;2024:04:02 17:08:05.994;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034999.tif;
Sheet;Cubby_010080;Folder-FI-HCI-0021810;;;FI-HCI-00035000;FI-HCI-00050001;2024:04:02 17:08:21.866;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00035000.tif;
Sheet;Cubby_010080;Folder-FI-HCI-0021810;;;FI-HCI-00050002;;2024:04:02 17:08:25.753;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050002.tif;
Sheet;Cubby_010080;Folder-FI-HCI-0021810;;;FI-HCI-00050003;;2024:04:02 17:08:33.422;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050003.tif;
Folder;Cubby_010080;Folder-FI-HCI-0021811;;;;;2024:04:02 17:08:37.637;/Volumes/pixel/Production/2024/04/02/CP1/Folder-FI-HCI-0021811.tif;
Sheet;Cubby_010080;Folder-FI-HCI-0021811;;;FI-HCI-00050004;;2024:04:02 17:08:45.303;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050004.tif;
Sheet;Cubby_010080;Folder-FI-HCI-0021811;;;FI-HCI-00050005;;2024:04:02 17:08:54.869;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050005.tif;
Sheet;Cubby_010080;Folder-FI-HCI-0021811;;;FI-HCI-00050006;;2024:04:02 17:09:02.222;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050006.tif;
Sheet;Cubby_010080;Folder-FI-HCI-0021811;;;FI-HCI-00050007;;2024:04:02 17:09:08.644;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050007.tif;
Sheet;Cubby_010080;Folder-FI-HCI-0021811;;;FI-HCI-00050008;;2024:04:02 17:13:13.716;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050008.tif;
Sheet;Cubby_010080;Folder-FI-HCI-0021811;;;FI-HCI-00050009;;2024:04:02 17:13:25.296;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050009.tif;
Sheet;Cubby_010080;Folder-FI-HCI-0021811;;;FI-HCI-00050010;;2024:04:02 17:13:35.193;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050010.tif;
Sheet;Cubby_010080;Folder-FI-HCI-0021811;;;FI-HCI-00050011;;2024:04:02 17:13:39.292;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050011.tif;
Sheet;Cubby_010080;Folder-FI-HCI-0021811;;;FI-HCI-00050012;;2024:04:02 17:13:43.736;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050012.tif;
Sheet;Cubby_010080;Folder-FI-HCI-0021811;;;FI-HCI-00050013;;2024:04:02 17:13:49.099;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050013.tif;
Sheet;Cubby_010080;Folder-FI-HCI-0021811;;;FI-HCI-00050015;;2024:04:02 17:13:54.638;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050015.tif;
Sheet;Cubby_010080;Folder-FI-HCI-0021811;;;FI-HCI-00050016;;2024:04:02 17:13:59.967;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050016.tif;
Sheet;Cubby_010080;Folder-FI-HCI-0021811;;;FI-HCI-00050017;;2024:04:02 17:14:04.264;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050017.tif;
Folder;Cubby_010080;Folder-FI-HCI-0021812;;;;;2024:04:02 17:14:08.966;/Volumes/pixel/Production/2024/04/02/CP1/Folder-FI-HCI-0021812.tif;
Sheet;Cubby_010080;Folder-FI-HCI-0021812;;;FI-HCI-00050018;;2024:04:02 17:14:13.283;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050018.tif;
Sheet;Cubby_010080;Folder-FI-HCI-0021812;;;FI-HCI-00050019;;2024:04:02 17:14:17.189;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050019.tif;
Sheet;Cubby_010080;Folder-FI-HCI-0021812;;;FI-HCI-00050020;;2024:04:02 17:14:21.342;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050020.tif;
Sheet;Cubby_010080;Folder-FI-HCI-0021812;;;FI-HCI-00050021;;2024:04:02 17:14:26.020;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050021.tif;
Sheet;Cubby_010080;Folder-FI-HCI-0021812;;;FI-HCI-00050022;;2024:04:02 17:14:31.742;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050022.tif;
Sheet;Cubby_010080;Folder-FI-HCI-0021812;;;FI-HCI-00050023;;2024:04:02 17:14:44.498;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050023.tif;
Sheet;Cubby_010080;Folder-FI-HCI-0021812;;;FI-HCI-00050024;;2024:04:02 17:14:48.743;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050024.tif;
Sheet;Cubby_010080;Folder-FI-HCI-0021812;;;FI-HCI-00050025;;2024:04:02 17:14:52.618;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050025.tif;
Sheet;Cubby_010080;Folder-FI-HCI-0021812;;;FI-HCI-00050026;;2024:04:02 17:14:57.247;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050026.tif;
Sheet;Cubby_010080;Folder-FI-HCI-0021812;;;FI-HCI-00050027;;2024:04:02 17:15:01.349;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050027.tif;
Sheet;Cubby_010080;Folder-FI-HCI-0021812;;;FI-HCI-00050028;;2024:04:02 17:15:05.753;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050028.tif;
Sheet;Cubby_010080;Folder-FI-HCI-0021812;;;FI-HCI-00050029;;2024:04:02 17:15:10.128;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050029.tif;
Folder;Cubby_010080;Folder-FI-HCI-0021813;;;;;2024:04:02 17:15:14.353;/Volumes/pixel/Production/2024/04/02/CP1/Folder-FI-HCI-0021813.tif;
Sheet;Cubby_010080;Folder-FI-HCI-0021813;;;FI-HCI-00050030;;2024:04:02 17:15:19.124;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050030.tif;
Sheet;Cubby_010080;Folder-FI-HCI-0021813;;;FI-HCI-00050031;;2024:04:02 17:15:24.191;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050031.tif;
Sheet;Cubby_010080;Folder-FI-HCI-0021813;;;FI-HCI-00050032;FI-HCI-00050033;2024:04:02 17:15:27.902;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050032.tif;
Sheet;Cubby_010080;Folder-FI-HCI-0021813;;;FI-HCI-00050034;;2024:04:02 17:15:33.237;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050034.tif;
